N,P,K,temperature,humidity,ph,rainfall,label
100,40,39,26.06227693246864,87.85043019712305,5.749803561742874,221.00256353995445,Rice
120,58,37,30.306859162481715,80.6186057118048,5.664833419538985,203.1295129142444,Rice
99,51,48,30.93689317723572,96.05295286133423,5.674984910997182,297.9099784108969,Rice
111,42,60,24.96226414254394,99.37434759353904,6.662058490440915,298.8721018257053,Rice
114,38,42,30.58908215973549,90.1967384098793,5.960957963318986,267.9782990299544,Rice
86,58,54,29.278317058759146,93.79940644381523,5.239476458061009,288.92585134758247,Rice
109,56,49,21.144346356790255,89.43330840013093,6.082825152930416,207.07974486856045,Rice
101,60,55,27.07239818886302,94.92065681470105,5.550346645105025,213.14089963871191,Rice
101,50,40,24.084537342516136,84.80056134291858,5.724197334057698,240.5862990050026,Rice
113,38,37,31.791269648741004,86.87829012174488,6.250008335941068,255.1025095447876,Rice
81,49,49,25.088737637930013,93.24065937841921,5.650426446717031,220.53020842739502,Rice
114,55,41,31.380669038128566,82.72185141905645,5.81616797087521,232.82886910703797,Rice
104,55,57,21.69233376898544,96.4486404501967,6.2077986690486,227.8217216963999,Rice
80,57,44,24.760797625649488,88.17524683547846,5.307503153707179,280.0200354040537,Rice
111,43,56,33.58947006877362,82.30036135757524,6.366318136288754,279.40152945921324,Rice
94,36,37,31.366976905081373,91.50622767943777,6.612763113793003,296.5422463051576,Rice
100,36,42,20.19479218409302,94.43930070966996,5.259105670107784,273.0859421546826,Rice
115,46,41,21.575537507712717,90.2354811405527,6.759789459232836,249.75744881595972,Rice
103,48,39,21.55236206167921,94.6145624038825,5.929823520687584,216.28388643277358,Rice
90,42,45,25.008043770073627,80.03522426479417,5.374239378487507,294.95322529815735,Rice
96,54,59,28.471959098570807,99.27507475930354,6.691422088190366,237.83439228705151,Rice
87,35,50,34.57893295595895,92.29643060043969,5.95616711501453,252.49271862108452,Rice
117,44,47,23.6718988117708,85.23100447849818,5.032611141730594,266.923622482065,Rice
81,50,52,22.99715331337882,85.285275285524,6.558912805585525,233.38377500415956,Rice
110,42,45,22.034460320689753,80.74274509867472,6.201367888070994,262.9696667696651,Rice
90,52,43,25.368712292081106,80.82306574076217,6.697743756965606,221.41828428704446,Rice
104,57,38,30.189541037248304,90.44754963536687,5.667892050130127,264.07629136674956,Rice
116,55,54,33.340834192966284,89.59464607259756,5.15728050524456,251.7006178314747,Rice
96,53,57,30.277744150260958,85.00656095860052,5.67928174943609,230.7823063042638,Rice
120,45,44,25.151241879578873,81.86581523130215,6.852807020677927,219.24113010464006,Rice
112,39,58,31.765506561630048,97.06314369866699,6.438925014455193,209.02675156110897,Rice
104,50,55,33.38198309668551,96.02382392809315,5.977053779351045,221.85848698665203,Rice
118,48,54,33.260701859170695,97.936469682729,6.219302481975165,214.82549626228047,Rice
103,46,41,25.554147067009012,94.57419393694704,6.5590612591730535,224.77583790770439,Rice
81,53,49,33.73905428697006,89.82709227092361,6.007264092483282,207.8422716402091,Rice
118,43,39,25.766811460160557,91.20221876152547,5.133127333797056,256.3315103445627,Rice
111,56,56,29.696905197755772,82.88019012224636,5.0543131310331155,287.16581999340247,Rice
103,42,58,31.3124928676461,81.43558124506528,6.932316059493605,236.85212978661897,Rice
105,60,44,21.04781019419159,81.74349544913714,5.482606875046095,238.92645850814728,Rice
110,50,48,26.27819698561825,99.97577135324192,5.98875568211068,208.6594596113931,Rice
93,56,46,27.158628831551912,94.41142142431863,6.626183994660461,260.67865990659766,Rice
115,50,46,20.334620319038617,92.69832501395634,5.316584728551498,289.73465764052304,Rice
119,52,55,26.244349385567688,96.88728581307953,5.131123674606351,212.17751800239677,Rice
82,48,37,32.887054572103885,91.44217900512999,5.977513388289619,282.66642518667976,Rice
107,44,37,20.65717734296001,97.4928520231888,6.519515429068784,263.46172362996697,Rice
105,37,46,27.109553351443576,97.23921778182208,5.219191679860203,290.8439453331438,Rice
96,48,49,24.464878831434483,97.10138647192376,6.559692508941164,282.2510066405265,Rice
89,59,35,26.753451433128326,85.1133037771415,5.488824134987258,299.8395919193091,Rice
85,44,59,27.36505447090582,82.99562128072407,5.631404007476553,251.64625752881835,Rice
84,52,45,30.449540323877066,92.50743025623856,6.339250777484876,243.26944984127812,Rice
102,54,42,32.28935796305249,97.28900187065476,5.824811415748158,233.0870792017842,Rice
101,50,46,30.90963156673145,81.59316207224228,5.351474476739676,223.56804888808418,Rice
113,44,36,32.9955267226605,95.9467271856142,5.4075972824651934,239.50459654253834,Rice
80,54,58,34.62136739510218,93.97724195891772,6.398505801665261,231.3547448842981,Rice
97,39,54,20.86914222223405,88.33324080159844,5.923328332357612,261.3457954660952,Rice
118,45,46,21.36925875305782,84.32473650013239,5.772384735934462,205.30679540412655,Rice
99,48,48,34.04443020073226,81.13217437944488,6.4464967151442725,237.24500113599535,Rice
84,57,44,23.694708799945495,86.24209935009539,6.215833128739653,295.0146617788861,Rice
87,45,49,23.826276509110414,98.6534575620097,5.8466342482240234,266.0692573663901,Rice
103,49,58,32.45295270516055,90.49977714840684,6.018543712021297,258.8753103118526,Rice
120,45,38,33.12368245527891,88.302294391723,6.457277300898062,232.4283168174876,Rice
118,48,49,28.208026000650225,81.60148952647363,6.954055118962792,266.7983910263258,Rice
106,60,57,20.810590869019343,95.28435103282882,6.088127567705411,224.64811892661862,Rice
94,38,54,34.32822533522862,84.86100002118437,6.811914944491411,270.7158877965407,Rice
89,49,36,22.26368735218862,82.86918455935923,6.340036978395146,212.57598664028808,Rice
118,42,35,26.638392101846673,82.63086293989409,6.368215984727189,293.74306919628526,Rice
91,58,53,26.43396052733658,82.34414635175541,5.0703635513204475,252.5049448757157,Rice
91,39,36,29.42455797933241,87.6440208299316,5.749888213110497,248.94765026697763,Rice
85,56,35,22.279743413081516,96.9285778890709,5.949718143066483,249.71227224049923,Rice
93,53,46,22.91700456612353,98.7532186109338,6.627589404501716,258.3335917530498,Rice
119,56,47,22.48738154097217,82.07527324235338,5.158759310993602,266.91359195062455,Rice
115,37,52,32.35359163901863,83.24740383521899,6.57745319662097,214.92345990956468,Rice
88,50,54,26.074021890395876,95.38633550019621,5.887701855457757,281.7744765666751,Rice
120,37,45,25.2333466943957,86.72777593217891,6.027933715673424,241.87916396359432,Rice
104,46,49,31.2144923595566,95.79586499157068,6.531946419503901,292.1761352568259,Rice
85,42,58,28.94353165587581,93.7390696697269,6.306110522327246,203.72918365905366,Rice
82,45,53,22.908759555135113,96.77587316601429,5.862066886232853,225.6320233076211,Rice
112,44,60,25.720511468284307,90.33283192515196,6.4436640933132034,204.37902415270096,Rice
82,54,58,24.547163403365975,85.75783227365281,6.977890344496512,239.456020373045,Rice
104,60,58,23.713539437357433,98.6401110868383,5.285170195552918,273.31698965510896,Rice
80,35,53,25.28478944237493,97.19183905507508,6.944418403046287,284.85801199570574,Rice
97,44,39,34.832857359328145,81.70333219551097,5.307810010358571,224.1065808739894,Rice
106,43,46,32.8990404735735,86.45418445037329,5.754972220724387,206.0127555748965,Rice
108,37,38,27.994526458678514,81.13208005489524,6.588746274068559,229.74469019898117,Rice
86,55,55,29.642198659057172,91.36734264014805,5.384201442674755,237.38521781535687,Rice
110,55,43,31.860364322501475,98.06083483753343,5.729115401892465,263.1329689347567,Rice
88,53,53,28.60525655889711,82.17673324324095,6.102495507371447,281.2991376486118,Rice
102,39,60,24.730986500316828,99.68020956151746,5.632956125845528,223.94758093179425,Rice
96,35,47,33.05699755061026,92.05485132978887,5.202492098323766,248.8280729999436,Rice
92,59,43,29.17810548975501,82.33655268459462,6.958777927228955,232.57918081862192,Rice
92,49,55,34.40508738153855,88.84257926348404,5.636919607495968,257.3976485621627,Rice
119,36,56,24.20901504671588,92.25842361901674,5.1267308967274685,256.64825335999154,Rice
98,40,59,32.99771218225389,87.809159314358,6.37936515105519,246.68301888374685,Rice
91,38,46,28.422030159890223,93.34713877640547,5.797305570847224,214.50830719211055,Rice
110,45,53,23.62771590376049,89.95693099425235,5.66234076532842,251.42952253040983,Rice
81,35,52,27.603102961472437,92.66640120414637,5.7444697497800945,213.3919410173869,Rice
119,40,46,30.329931826397658,89.30502037450816,5.280854143958701,264.0030169346338,Rice
90,39,43,20.43650221441299,85.84793351840692,6.3966981180367934,268.8638579368191,Rice
94,45,56,28.2741586383812,81.62151909304096,5.037071427362287,233.59356489827164,Rice
89,45,39,28.5863602765955,97.6417831603981,5.685089225330429,238.12716582668423,Rice
120,49,37,28.08693411402961,94.38831353837956,6.444653665931321,231.80006337699106,Rice
115,44,36,32.17893606054235,95.11179390116708,5.567636114468633,268.6895276580559,Rice
94,55,46,20.245254049055927,98.09339970540276,5.0830628853758535,271.58646851927887,Rice
82,38,41,28.085272274359887,93.64368940290538,6.495002213655096,200.84075707489163,Rice
99,56,42,20.9568470486013,93.11390464667879,6.451241035989952,245.9053483148117,Rice
93,37,41,32.80682116998601,90.02737211341453,5.48059796354848,285.63070703217045,Rice
82,36,53,33.98588985204078,96.96182696999331,5.735445884991574,232.89310939320694,Rice
90,37,57,33.649693971662934,94.41076595824553,6.857636149144485,236.99099519866692,Rice
85,58,57,29.58453338825396,98.33570008697548,5.300935433683534,239.66316052313962,Rice
119,43,47,33.457852547850024,85.78426211844952,5.658646436532955,297.15121388804954,Rice
81,57,45,29.724671778878253,83.07530827794707,6.449404651930078,259.4495168333531,Rice
101,41,48,24.703886298016403,81.06645955089952,5.680084683774565,277.51592919529327,Rice
114,46,60,29.371722872479566,83.35702339387103,6.221676424296463,258.00270114637914,Rice
107,47,37,30.739644402259724,99.00526563916223,6.044973781610936,268.55878649721217,Rice
116,40,37,29.126711984654577,99.98921596211639,6.937676489721334,220.36092213787447,Rice
96,43,51,22.083386036643866,92.89817811025004,5.534190171158019,229.3772732777637,Rice
102,57,58,29.93872394424453,92.11483013753394,5.185804780251475,268.95743971557505,Rice
100,58,58,23.656667103287713,80.21029800868266,6.950514594436496,261.27524658890275,Rice
93,37,38,26.630143807292356,95.01538196657253,5.140314479741495,272.11244165192244,Rice
82,55,51,34.65939550478214,93.13148224827813,6.151375313773846,223.0827132535377,Rice
110,47,41,22.21262109906996,80.13633281097239,5.131834881746682,293.94781344433926,Rice
116,39,55,33.44441520680803,95.7885419014715,5.0176792671644925,291.41452539549533,Rice
95,55,38,23.953010088800045,80.40602774182108,5.274765247818821,221.58233618982607,Rice
81,41,46,25.827125483642018,94.0806749950942,6.40042726527539,215.3163281332353,Rice
105,37,59,25.543529456049942,95.75339967044098,5.959802023889877,284.35791124925595,Rice
82,42,46,24.162013477424345,98.18845149611505,5.662977443358552,260.6328652729801,Rice
110,53,44,33.55088028598958,96.66349610900977,5.5934326123135865,271.10219084183154,Rice
120,54,56,26.934675074000467,82.24135480272561,6.331648451676386,202.9472017524794,Rice
97,35,59,22.730945323040093,85.7540016137007,6.84760612951014,294.1415580381814,Rice
81,44,41,27.780319420249626,84.93842207545934,6.937494113497618,202.1462714950436,Rice
97,42,46,29.487796450173413,90.76875397997746,5.373935772648217,230.25273923164488,Rice
88,35,52,32.940086842546066,98.8539053457713,5.856816882102059,219.7306226937252,Rice
98,42,48,30.72191132138753,88.72726194988113,5.933318131469604,293.80071814531203,Rice
103,43,43,34.52550110060776,99.65212690746698,6.484924452832235,202.4810809681444,Rice
85,45,47,22.782197848473047,99.59858268393921,6.857598228891687,257.5110187043818,Rice
83,58,53,22.690128201619565,86.25344550899429,6.564358367997686,251.9499622067347,Rice
109,36,46,34.69378701746557,87.8547748188501,6.722749846611558,284.97458491250075,Rice
99,47,56,25.295516426751792,89.19201251585181,6.397965042617981,229.49875786691945,Rice
112,56,46,29.824809309433626,85.41720285788215,6.36703389855842,205.92507180680124,Rice
107,60,60,24.495351284703403,81.09052258660454,5.871779131778151,203.80750992629103,Rice
94,53,40,24.440920909738335,82.47832453823266,5.611973767295012,274.0380908652603,Rice
104,53,43,25.673774011449996,91.54281312563961,5.305140269848566,218.5090670247809,Rice
104,41,36,25.904746638944548,96.70540672574245,6.497452863735286,288.2239201015342,Rice
105,56,52,23.170872083451354,85.57618061469756,5.045728227181546,272.14635361598624,Rice
107,58,38,22.27612050890666,80.3188590896726,6.658065968229703,249.2679198154463,Rice
114,58,40,22.8712197360869,90.70402616906793,5.623864259051166,262.29348220520933,Rice
119,40,55,34.47488453426756,95.76959118476205,6.425334169891238,218.93256443531968,Rice
84,45,35,30.360976954308065,99.36937562987785,6.734325476913589,222.33333343324892,Rice
108,42,52,23.440526616753512,96.788681237256,6.7501943975595164,286.7341278780275,Rice
105,35,46,27.890185843619506,87.79008752035921,5.509186829225634,286.76619540447126,Rice
119,45,59,24.365271330071412,99.06356931208596,6.194862933603614,221.9520837520853,Rice
104,53,56,32.959946232032685,98.86049276088096,5.570588046669498,235.40421039811565,Rice
97,56,59,32.15900642832525,92.99814193157799,6.287386046920768,210.62959521154735,Rice
114,43,48,22.763216341769024,82.72000479728369,5.346895309307334,277.08354901610085,Rice
110,36,57,27.239160013767837,84.79740520783363,6.97535787089286,205.82883708559027,Rice
106,57,35,21.001174229008516,81.0507201765327,5.797378668681489,276.22784673570254,Rice
115,47,35,30.818873099843863,81.07603101664336,6.3203772242945035,241.58213717418604,Rice
110,50,41,20.233072285500207,99.72971968536632,6.994006682651784,214.26538174421137,Rice
80,57,41,22.46936132729463,88.65351702129395,5.7984912938642506,268.5159661214379,Rice
95,56,45,25.408091662668085,97.62979939634286,6.067654080640517,276.4695106270918,Rice
110,58,51,30.26122592944591,85.74693478837919,6.742099988429002,287.8944653321326,Rice
107,52,50,31.015159810508052,84.93548993727063,6.912688872852298,219.32037462814046,Rice
110,48,51,21.302772642512707,89.89503835529909,5.81533539281722,233.69793663740572,Rice
119,54,53,20.027050889487374,98.4515709347793,5.020906493513854,244.30777825856566,Rice
92,50,38,34.825449291615236,84.4699778630866,5.653423668420536,210.36078195487357,Rice
97,60,47,27.028881703924757,82.06172089114308,6.109004889830808,292.0371371215509,Rice
116,45,47,34.75948743401226,96.70797392591862,6.385951432675492,254.15008934289233,Rice
86,44,38,26.370434796811704,81.26555919137299,6.578462890322804,217.243964322465,Rice
83,35,49,22.632941965317027,89.62869522759418,6.418857702881408,246.71834704941443,Rice
62,44,50,16.330719035947876,49.469447966674636,6.86638366165552,92.57496072138561,Wheat
76,30,49,19.75099363767223,59.9370355229043,7.084883025826712,75.10775084138217,Wheat
63,33,31,23.271441243050695,52.31420113575622,7.421314206838342,52.56287715783042,Wheat
80,50,32,24.174739702441173,54.928872317193004,7.0652155642350465,66.42275779323924,Wheat
87,46,39,20.225906111675034,45.47554937051328,7.013630565414957,84.51217832546145,Wheat
60,46,30,24.88552001819992,59.255514929397464,7.29963153913577,79.02514076376508,Wheat
93,31,37,16.08980505847958,52.833382976298076,7.194858525269204,86.59986046259687,Wheat
89,32,47,24.125949031151578,53.103258722001485,6.144912891995902,65.81582285825205,Wheat
67,50,47,21.595344726643297,56.693989821664424,6.010231242828269,96.41294570714555,Wheat
76,32,36,20.00986745700078,48.7070720600565,6.905935142654046,91.57279528991785,Wheat
87,46,49,17.782412288237875,57.029033847786955,6.522876848586241,80.37567920416411,Wheat
98,43,40,18.07332602909948,51.471735785706024,6.802980102811813,93.69795271579282,Wheat
82,36,32,23.78270344794545,42.69089621864037,6.906575394793974,53.91576395348884,Wheat
90,30,40,18.816793934029352,56.16954368825388,6.4148596259822686,78.69093372515334,Wheat
